Order Date,SKU,Item,Variant,Quantity,Delivery Date,Delivery Time
2025-07-13 06:06:39+00:00,SC5,Vegas 1.2m Oak Shoe Cabinet,Assembly,1.0,18 Jul 2025,2 PM - 6 PM
2025-07-13 08:32:07+00:00,BS-DC7058/3036-Default dark grey handle,Pepe 70cm 5-Drawer Chest,Assembly,1.0,18 Jul 2025,5 PM - 8 PM
2025-07-13 08:39:11+00:00,SS8030/WH,Cambridge 80cm 2 Door 4 Drawer White Storage Bookcase,Assembly,1.0,8 Aug 2025,5 PM - 8 PM
2025-07-13 09:01:21+00:00,SR2/3036,Bremen 80cm Pine Storage Cabinet,Assembly,1.0,17 Jul 2025,10 AM - 12 PM
2025-07-13 09:01:21+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,17 Jul 2025,10 AM - 12 PM
2025-07-13 11:05:46+00:00,SR2/3045WH,Bremen 80cm Maple/White Storage Cabinet,Assembly,2.0,17 Jul 2025,5 PM - 8 PM
2025-07-13 11:45:59+00:00,SB8083/Walnut,Richie 80cm Shoe Cabinet,Assembly,1.0,18 Jul 2025,10 AM - 12 PM
2025-07-13 12:41:50+00:00,CTM11719,Custom Furniture,Custom,1.0,,
2025-07-13 12:43:38+00:00,CTM11720 (SI1885/3018)-Wood Legs,Custom Furniture,Custom,1.0,,
2025-07-13 12:43:38+00:00,CTM11720,Custom Furniture,Custom,1.0,,
2025-07-13 12:43:38+00:00,,Premium colour - Oak,Assembly,1.0,,
2025-07-13 12:43:38+00:00,,Legs Upgrade,Metal to Wood,1.0,,
2025-07-13 12:43:38+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,,
2025-07-13 13:59:06+00:00,SR6/3036WH,Hamburg 1.4m Pine/White Sideboard,Assembly,1.0,18 Jul 2025,1 PM - 5 PM
2025-07-14 02:16:05+00:00,SB8083/3045,Richie 80cm Shoe Cabinet,Assembly,1.0,18 Jul 2025,4 PM - 8 PM
2025-07-14 05:09:48+00:00,WD8005/3036+4025,Sera 80cm Modular Wardrobe,Assembly,2.0,,
2025-07-14 05:09:48+00:00,WD4002/3036+4025,Kano 40cm Modular Wardrobe,Assembly,1.0,,
2025-07-14 05:09:48+00:00,WD4021/3036+4025,Alto 40cm Modular Wardrobe,Assembly,2.0,,
2025-07-14 05:09:48+00:00,,Premium Colour - 4025 Navy,Assembly,1.0,,
2025-07-14 05:09:48+00:00,CU,Soft Close Hinge Upgrade,Upgrade,5.0,,
2025-07-14 08:32:00+00:00,CTM11725,Custom Furniture,Custom,1.0,,
2025-07-15 02:15:28+00:00,SB8083/3075,Richie 80cm Shoe Cabinet,Assembly,1.0,24 Jul 2025,1 PM - 5 PM
2025-07-15 05:28:01+00:00,SC15(X2)/WAL,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,18 Jul 2025,2 PM - 6 PM
2025-07-15 05:28:01+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,18 Jul 2025,2 PM - 6 PM
2025-07-15 05:28:51+00:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,17 Jul 2025,10 AM - 1 PM
2025-07-15 07:28:07+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,24 Jul 2025,4 PM - 8 PM
2025-07-15 10:40:09+00:00,SI1885/3075,Monaco 1.8m Walnut 4-Door Sideboard,Assembly,1.0,18 Jul 2025,11 AM - 3 PM
2025-07-15 10:40:09+00:00,SR4/3075,Munich 1.2m Walnut Highboard Storage Cabinet,Assembly,1.0,18 Jul 2025,11 AM - 3 PM
2025-07-15 10:40:09+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,18 Jul 2025,11 AM - 3 PM
2025-07-16 03:55:33+00:00,Tranquil/Single,"Basic 7"" Rebonded Foam Mattress",Single,1.0,14 Aug 2025,10 AM - 1 PM
2025-07-16 03:55:33+00:00,DC8036/3045WH,Union 80cm Chest of 6 Drawers,Assembly,1.0,14 Aug 2025,10 AM - 1 PM
2025-07-16 04:23:52+00:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,18 Jul 2025,1 PM - 5 PM
2025-07-16 04:56:08+00:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,19 Jul 2025,11 AM - 3 PM
2025-07-16 05:15:16+00:00,CTM11734,Custom Furniture,Custom,1.0,,
2025-07-16 11:39:01+00:00,SI1680/3036,Monaco 1.6m Pine 4-Door Sideboard,Assembly,1.0,24 Jul 2025,2 PM - 6 PM
2025-07-16 12:15:41+00:00,Miranda/Storage/Boucle/SuperSingle,Miranda Hydraulic Storage Bedframe,Super Single / Bouclé Fabric,1.0,15 Aug 2025,8.30 AM - 9.30 AM
2025-07-17 03:38:11+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,25 Jul 2025,1 PM - 5 PM
2025-07-17 03:38:11+00:00,SI1295/3075-soft close slider,Manhattan Flat Top 1.2m Walnut Sideboard,Assembly,1.0,25 Jul 2025,1 PM - 5 PM
2025-07-17 03:38:11+00:00,,Soft Closing Slider Upgrade,Sliders / Soft Close,2.0,25 Jul 2025,1 PM - 5 PM
2025-07-17 04:28:40+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,5 Aug 2025,4 PM - 8 PM
2025-07-17 04:28:40+00:00,CU,CU Soft Close Hinge Upgrade,,4.0,5 Aug 2025,2 PM - 6 PM
2025-07-17 04:28:40+00:00,SC15(X2)/WAL,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,,2.0,5 Aug 2025,2 PM - 6 PM
2025-07-17 04:28:40+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,,2.0,5 Aug 2025,2 PM - 6 PM
2025-07-17 04:28:40+00:00,SC5(X2) (Take Back),Vegas Oak 1.2m Wide 162m High Shoe Cabinet,Take Back,2.0,5 Aug 2025,
2025-07-17 05:12:04+00:00,CTM11739 (SR8/3075 + metal legs),Custom Furniture,Custom,1.0,27 Aug 2025,1 PM - 5 PM
2025-07-17 05:12:04+00:00,,Legs Upgrade,15cm Metal,1.0,27 Aug 2025,1 PM - 5 PM
2025-07-18 02:12:39+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,24 Jul 2025,1 PM - 5 PM
2025-07-18 12:16:07+00:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,24 Jul 2025,11 AM - 3 PM
2025-07-19 00:52:08+00:00,SC15(X2)/OAK,Vegas Oak 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,25 Jul 2025,2 PM - 6 PM
2025-07-19 07:41:20+00:00,SC5,Vegas 1.2m Oak Shoe Cabinet,Assembly,1.0,1 Aug 2025,10 AM - 1 PM
2025-07-19 08:02:35+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,24 Jul 2025,4 PM - 8 PM
2025-07-19 08:02:35+00:00,SI1295O/3075,Manhattan 1.2m Walnut Sideboard,Assembly,1.0,24 Jul 2025,4 PM - 8 PM
2025-07-19 08:25:33+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-19 08:25:33+00:00,LOCK,Add lock,Assembly,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-19 08:25:33+00:00,SC15(X2)/WAL-Add 1 lock (ask eileen),Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-19 10:33:01+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,24 Jul 2025,2 PM - 6 PM
2025-07-19 10:33:01+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,24 Jul 2025,2 PM - 6 PM
2025-07-19 13:58:11+00:00,SB8083/3045,Richie 80cm Shoe Cabinet,Assembly,1.0,25 Jul 2025,2 PM - 6 PM
2025-07-20 08:25:08+00:00,SC4,Vegas 60cm Oak Shoe Cabinet,Assembly,1.0,25 Jul 2025,1 PM - 5 PM
2025-07-20 08:42:16+00:00,CTM11749A,Custom Furniture,Custom,1.0,,
2025-07-20 08:42:16+00:00,CTM11749B,Custom Furniture,Custom,1.0,,
2025-07-20 08:42:16+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,,
2025-07-21 07:41:45+00:00,DC1232/3045WH,Eve 1.2m Maple/White Chest Sideboard,Assembly,1.0,15 Aug 2025,1 PM - 5 PM
2025-07-21 07:41:45+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,15 Aug 2025,1 PM - 5 PM
2025-07-21 07:41:45+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,,
2025-07-21 07:41:45+00:00,WD8003/1002T,Vela 80cm Modular Wardrobe,Assembly,1.0,,
2025-07-22 03:43:32+00:00,SC4,Vegas 60cm Oak Shoe Cabinet,Assembly,1.0,24 Jul 2025,11 AM - 3 PM
2025-07-22 03:43:32+00:00,SC4(X2),Vegas Oak 60cm Wide 162cm High Shoe Cabinet,Assembly,1.0,24 Jul 2025,11 AM - 3 PM
2025-07-22 04:14:23+00:00,CTM11752,Custom Furniture,Custom,1.0,,
2025-07-22 04:14:23+00:00,WD8005/3075,Sera 80cm Modular Wardrobe,Assembly,1.0,,
2025-07-22 04:14:23+00:00,CU,Soft Close Hinge Upgrade,Assembly,1.0,,
2025-07-22 08:43:39+00:00,TV1853/OK,Preston 1.8m Oak TV Console Cabinet,Assembly,1.0,25 Jul 2025,5 PM - 8 PM
2025-07-22 08:54:52+00:00,SS6020/3045,Oxford 60cm 2 Doors Maple Bookcase,Assembly,1.0,24 Jul 2025,10 AM - 1 PM
2025-07-22 10:03:51+00:00,DC1232/3045WH-Add lock+soft close sliders,Eve 1.2m Maple/White Chest Sideboard,Assembly,1.0,,
2025-07-22 10:03:51+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,,
2025-07-22 10:03:51+00:00,,Soft Closing Slider Upgrade,Sliders / Soft Close,3.0,,
2025-07-22 10:03:51+00:00,,3 Locks,Assembly,1.0,,
2025-07-22 11:32:00+00:00,CTM11756,Custom Furniture,Custom,1.0,,
2025-07-22 11:32:00+00:00,WD4002/3036,Kano 40cm Modular Wardrobe,Assembly,1.0,,
2025-07-22 11:32:00+00:00,,add on drawer,Assembly,1.0,,
2025-07-22 11:32:00+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,,
2025-07-22 12:27:13+00:00,CTM11757,Custom Furniture,Custom,1.0,,
2025-07-22 12:27:13+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,,
2025-07-22 12:27:13+00:00,WD8009/3036,Rova 80cm Wardrobe,Assembly,1.0,,
2025-07-23 05:21:20+00:00,SB1283/3064-black plastic legs,Richmond 1.2m Espresso Shoe Cabinet,Assembly,1.0,25 Jul 2025,2 PM - 6 PM
2025-07-23 05:21:20+00:00,,Legs Upgrade,10cm Black PVC,1.0,25 Jul 2025,2 PM - 6 PM
2025-07-24 08:43:51+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,25 Jul 2025,1 PM - 5 PM
2025-07-24 12:02:53+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-24 12:02:53+00:00,SC15(X2)/WAL,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-25 11:00:01+00:00,SI1295/3045,Manhattan Flat Top 1.2m Maple Sideboard,Assembly,1.0,1 Aug 2025,1 PM - 5 PM
2025-07-25 11:47:28+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-25 11:47:28+00:00,SB1283/3045WH,Richmond 1.2m Maple/White Shoe Cabinet,Assembly,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-26 04:31:56+00:00,SB4311/3075,Eden 43cm Walnut Shoe Cabinet,Assembly,1.0,1 Aug 2025,4 PM - 8 PM
2025-07-26 04:40:59+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-26 04:40:59+00:00,SC15,Vegas 90cm 3-Door Shoe Cabinet,Assembly,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-26 06:57:58+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,2 PM - 6 PM
2025-07-26 06:57:58+00:00,SC18(X2)/WAL,Texas Walnut 1.2m Wide 162m High Shoe Cabinet,Assembly,1.0,5 Aug 2025,2 PM - 6 PM
2025-07-26 09:22:32+00:00,Miranda/Storage/Boucle/SuperSingle,Miranda Hydraulic Storage Bedframe,Super Single / Bouclé Fabric,1.0,22 Aug 2025,10 AM - 12 PM
2025-07-26 10:14:56+00:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-27 04:02:58+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,1 PM - 5 PM
2025-07-27 04:02:58+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,Assembly,1.0,1 Aug 2025,1 PM - 5 PM
2025-07-27 06:02:18+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-27 06:02:18+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,Assembly,1.0,1 Aug 2025,11 AM - 3 PM
2025-07-27 07:25:05+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,1 Aug 2025,6 PM - 8 PM
2025-07-27 07:25:05+00:00,SB6001/3036,Archie 60cm Pine Shoe Cabinet,Assembly,1.0,1 Aug 2025,6 PM - 8 PM
2025-07-27 07:25:05+00:00,TV24/3036,Hamburg 1.6m Pine TV Console Cabinet,Assembly,1.0,1 Aug 2025,6 PM - 8 PM
2025-07-27 09:42:25+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-27 09:42:25+00:00,TV1650/3101-metal legs,Paisley V2 1.6m Ash TV Console Cabinet,Assembly,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-27 09:42:25+00:00,,Legs Upgrade,15cm Metal,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-27 09:42:25+00:00,CTM11751,Custom Wardrobe,Assembly,1.0,,
2025-07-27 10:00:56+00:00,SC5(X2),Vegas Oak 1.2m Wide 162m High Shoe Cabinet,Assembly,1.0,1 Aug 2025,10 AM - 1 PM
2025-07-27 10:16:17+00:00,WD4021/3036-Door open to the left side,Alto 40cm Modular Wardrobe,Assembly,1.0,15 Aug 2025,1 PM - 5 PM
2025-07-27 10:22:05+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,2 PM - 6 PM
2025-07-27 10:22:05+00:00,"SB1283/3075-add ventilation caps, wood legs",Richmond 1.2m Walnut Shoe Cabinet,Assembly,1.0,5 Aug 2025,2 PM - 6 PM
2025-07-27 10:22:05+00:00,,Legs Upgrade,14.5cm Wood,1.0,5 Aug 2025,2 PM - 6 PM
2025-07-27 11:09:24+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-27 11:09:24+00:00,SC5,Vegas 1.2m Oak Shoe Cabinet,Assembly,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-27 11:42:25+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,Assembly,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-27 12:05:01+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-27 12:05:01+00:00,SI1680/3101-Oak wood Legs,Monaco 1.6m Ash 4-Door Sideboard,Assembly,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-27 12:05:01+00:00,,Legs Upgrade,14.5cm Wood,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-27 12:53:06+00:00,SC4,Vegas 60cm Oak Shoe Cabinet,Assembly,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-27 12:59:09+00:00,SB1283/3045WH,Richmond 1.2m Maple/White Shoe Cabinet,Assembly,1.0,15 Aug 2025,1 PM - 5 PM
2025-07-28 05:14:08+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-28 05:14:08+00:00,SC15(X2),Vegas Oak 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-28 05:51:30+00:00,WD4021/3075,Alto 40cm Modular Wardrobe,Assembly,1.0,,
2025-07-28 05:51:30+00:00,WD8003/3075,Vela 80cm Modular Wardrobe,Assembly,1.0,,
2025-07-28 11:06:08+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,8 Aug 2025,2 PM - 6 PM
2025-07-28 11:52:53+00:00,BS-TV1565/3064GRYLINEN,Vita 1.5m TV Cabinet,Assembly,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-28 11:52:53+00:00,TV25/3075,Hamburg 1.8m Walnut TV Console Cabinet,Assembly,1.0,5 Aug 2025,1 PM - 5 PM
2025-07-28 11:52:53+00:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion,Assembly,1.0,3 Sep 2025,
2025-07-28 12:58:47+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-28 12:58:47+00:00,SB1283/3045-Black legs,Richmond 1.2m Maple Shoe Cabinet,Assembly,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-28 12:58:47+00:00,,Legs Upgrade,10cm Black PVC,1.0,5 Aug 2025,11 AM - 3 PM
2025-07-29 05:13:09+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,5 Aug 2025,4 PM - 7 PM
2025-07-29 05:13:09+00:00,LOCK,Lock Upgrade,Upgrade,1.0,5 Aug 2025,4 PM - 7 PM
2025-07-29 05:13:09+00:00,SC18/WAL-Add Lock,Texas 120cm Walnut Shoe Cabinet,Assembly,1.0,5 Aug 2025,4 PM - 7 PM
2025-07-29 06:08:23+00:00,SC4,Vegas 60cm Oak Shoe Cabinet,Assembly,1.0,5 Aug 2025,5 PM - 8 PM
2025-07-29 06:50:29+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-29 06:50:29+00:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion,Assembly,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-29 06:50:29+00:00,SC5/WAL-Add 2 Lock,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,1 Aug 2025,2 PM - 6 PM
2025-07-29 06:50:29+00:00,,Add Lock,Assembly,2.0,1 Aug 2025,2 PM - 6 PM
2025-07-29 08:51:44+00:00,SS6020/WH,Oxford 60cm White Bookcase,Assembly,1.0,14 Aug 2025,1 PM -5 PM
2025-07-30 05:21:36+00:00,Single Storage Bed/Blue,Portland Single Storage Bed - Blue Colour,Assembly,1.0,5 Aug 2025,10 AM - 1 PM
2025-07-30 11:07:56+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,7 Aug 2025,2 PM - 6 PM
2025-07-30 11:07:56+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,7 Aug 2025,2 PM - 6 PM
2025-07-30 11:19:39+00:00,SB1283/3045WH-Lock,Richmond 1.2m Maple/White Shoe Cabinet,Assembly,1.0,7 Aug 2025,1 PM - 5 PM
2025-07-30 11:19:39+00:00,LOCK,Lock Upgrade,Upgrade,1.0,7 Aug 2025,1 PM - 5 PM
2025-07-31 06:19:27+00:00,P4052/3101,Cyber 2-Drawer Mobile Pedestal Ash,Assembly,1.0,7 Aug 2025,11 AM - 3 PM
2025-07-31 06:40:25+00:00,Autumn/Storage/Single/PU-1917,Autumn Storage Single Bedframe,Single / PU / PU-1917,1.0,22 Aug 2025,1 PM - 5 PM
2025-07-31 08:09:00+00:00,BS-Display SIngle Storage Bed,Display Portland Storage Bedframe,Assembly,1.0,22 Aug 2025,11 AM - 3 PM
2025-08-01 05:16:19+00:00,SC15(X2)/WAL,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,7 Aug 2025,2 PM - 6 PM
2025-08-01 15:19:07+00:00,SI1623T/3045,Evie 1.6m Maple Chest Sideboard,Assembly,1.0,8 Aug 2025,2 PM - 6 PM
2025-08-01 17:42:42+00:00,SC5,Vegas 1.2m Oak Shoe Cabinet,Assembly,1.0,7 Aug 2025,1 PM - 5 PM
2025-08-02 07:53:25+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,7 Aug 2025,1 PM - 5 PM
2025-08-02 07:59:02+00:00,SB8322/3036,Tomi 80cm Pine Storage Cabinet,Assembly,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-02 16:17:07+00:00,TV1672/3045,Linwood 1.6m Maple TV Console Cabinet,Assembly,1.0,7 Aug 2025,2 PM - 6 PM
2025-08-02 16:17:07+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,7 Aug 2025,
2025-08-03 04:40:09+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,8 Aug 2025,5 PM - 8 PM
2025-08-03 05:32:02+00:00,SC4(X2)/WAL,Vegas Walnut 60cm Wide 162cm High Shoe Cabinet,Assembly,1.0,7 Aug 2025,6 PM - 8 PM
2025-08-03 08:26:55+00:00,,Legs Upgrade,Metal to Wood,1.0,8 Aug 2025,11 AM - 1 PM
2025-08-03 08:26:55+00:00,SI1885/3036-Wood legs,Monaco 1.8m Pine 4-Door Sideboard,Assembly,1.0,8 Aug 2025,11 AM - 1 PM
2025-08-03 08:26:55+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,8 Aug 2025,11 AM - 1 PM
2025-08-04 04:52:46+00:00,,Legs Upgrade,15cm Metal,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-04 04:52:46+00:00,SB1283/3045 - ADD METAL LEGS,Richmond 1.2m Maple Shoe Cabinet,Assembly,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-04 05:08:20+00:00,LOCK,Lock Upgrade,Upgrade,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-04 05:08:20+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-04 05:08:20+00:00,SC15/WAL-Lock,Vegas 90cm Walnut Shoe Cabinet,Assembly,1.0,7 Aug 2025,11 AM - 3 PM
2025-08-04 07:41:10+00:00,SC4,Vegas 60cm Oak Shoe Cabinet,Assembly,1.0,8 Aug 2025,11 AM - 3 PM
2025-08-05 04:15:07+00:00,Autumn/Super Single/PU-1919,Autumn Divan Super Single Bedframe,Super Single / Faux Leather,1.0,27 Aug 2025,11AM - 3 PM
2025-08-05 04:15:07+00:00,"Vigor 13""/SuperSingle","Luxe 13"" Super Single Mattress",Super Single / Faux Leather,1.0,27 Aug 2025,11AM - 3 PM
2025-08-05 11:08:43+00:00,"3"" Storage Headboard-PL007",Portland Headboard Only,Assembly,1.0,20 Aug 2025,10 AM - 12 PM
2025-08-05 11:08:43+00:00,,Redelivery Fee,Assembly,1.0,20 Aug 2025,10 AM - 12 PM
2025-08-05 15:35:07+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,8 Aug 2025,2 PM - 6 PM
2025-08-06 02:19:12+00:00,SR4/3075,Munich 1.2m Walnut Highboard Storage Cabinet,Assembly,1.0,8 Aug 2025,1 PM - 5 PM
2025-08-06 02:19:12+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,8 Aug 2025,1 PM - 5 PM
2025-08-07 04:01:40+00:00,SC5/WAL,Vegas 1.2m Walnut 4-Door Shoe Cabinet,Assembly,1.0,15 Aug 2025,1 PM - 5 PM
2025-08-07 12:15:42+00:00,SB1283/3075,Richmond 1.2m Walnut Shoe Cabinet,Assembly,1.0,14 Aug 2025,1 PM - 5 PM
2025-08-07 12:15:42+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,14 Aug 2025,1 PM - 5 PM
2025-08-08 05:34:52+00:00,SB8311/3018WH,Brighton 80cm Oak/White Shoe Cabinet,Assembly,1.0,15 Aug 2025,11 AM - 3 PM
2025-08-08 12:15:33+00:00,SR4/3075,Munich 1.2m Walnut Highboard Storage Cabinet,Assembly,1.0,22 Aug 2025,1 PM - 5 PM
2025-08-08 15:04:08+00:00,SC5,Vegas 1.2m Oak Shoe Cabinet,Assembly,1.0,14 Aug 2025,10 AM - 1 PM
2025-08-08 15:21:24+00:00,SI1885/3075,Monaco 1.8m Walnut 4-Door Sideboard,Assembly,1.0,15 Aug 2025,11 AM - 3 PM
2025-08-09 04:36:06+00:00,SC18(X2)/WAL,Texas Walnut 1.2m Wide 162m High Shoe Cabinet,Assembly,1.0,14 Aug 2025,1 PM - 5 PM
2025-08-09 04:50:34+00:00,Tranquil/Single,"Basic 7"" Rebonded Foam Mattress",Single,1.0,29 Aug 2025,2 PM - 6 PM
2025-08-09 04:50:34+00:00,Single Divan Bedframe,Single Divan Bedframe,Assembly,1.0,29 Aug 2025,2 PM - 6 PM
2025-08-09 11:06:07+00:00,SC15(X2)/WAL,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet,Assembly,1.0,14 Aug 2025,1 PM - 5 PM
2025-08-10 05:13:24+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,Assembly,1.0,14 Aug 2025,5 PM - 8 PM
2025-08-10 05:13:24+00:00,CU,Soft Close Hinge Upgrade,Upgrade,1.0,14 Aug 2025,5 PM - 8 PM
2025-08-10 07:13:40+00:00,"DC1289/3045-NOLEGS, HDL172-128-SS",Nora 60cm 4-Drawer Maple Chest of Drawers,Assembly,1.0,,
2025-08-10 07:13:40+00:00,CH,Handle Upgrade (HDL172-128-SS),Upgrade,4.0,,
2025-08-10 07:13:40+00:00,CH,Handle Upgrade (HDL182-64-ATC) FOR CUSTOM,Upgrade,6.0,,
2025-08-10 07:13:40+00:00,CTM11752C/NOLEGS,Custom Furniture CTM11752C,Custom,1.0,,
2025-08-10 10:20:05+00:00,CU,Soft Close Hinge Upgrade,Upgrade,2.0,15 Aug 2025,5 PM - 8 PM
2025-08-10 10:20:05+00:00,SB1283/3075,Richmond 1.2m Walnut Shoe Cabinet,Assembly,2.0,15 Aug 2025,5 PM - 8 PM
2025-08-10 12:51:48+00:00,SR7/3075-NO LEGS,Hamburg 1.6m Walnut Sideboard,Assembly,2.0,,2 PM - 6 PM
2025-08-31 07:53:18+00:00,SB8083/3045,Richie 80cm Shoe Cabinet,Assembly,1.0,9 Sep 2025,10 AM - 1 PM
2025-08-31 15:08:08+00:00,SC5(X2),Vegas Oak 1.2m Wide 162m High Shoe Cabinet,Assembly,1.0,9 Sep 2025,11 AM - 3 PM
2025-08-31 06:25:18+00:00,SC4/WAL,Vegas 60cm Walnut 2-Door Shoe Cabinet,Assembly,1.0,9 Sep 2025,11 AM - 3 PM
2025-08-11 04:54:28+00:00,SC18/WAL,Texas 1.2m Walnut Shoe Cabinet,Assembly,1.0,14 Aug 2025,10 AM - 12 PM
2025-08-11 07:00:45+00:00,CH,Handle Upgrade,Upgrade,2.0,20 Aug 2025,
