Order Date,SKU,Item,Variant,Quantity,Value,Delivery Date,Delivery Time
2025-08-18 15:08:07+08:00,SB8312/3045WH,Brighton 80cm Maple White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1,,,
2025-08-18 12:49:18+08:00,DC8036/3045WH-AD,Union 80cm Chest of 6 Drawers - Maple White / Assembly,Maple White / Assembly,1,731.32,,
2025-08-18 12:49:18+08:00,TV1853/3036-AD,Preston 1.8m Pine TV Console Cabinet - Pine / Assembly,Pine / Assembly,1,,,
2025-08-17 20:06:09+08:00,SR2/3075-AD,Bremen 80cm Walnut Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1,1213.15,,
2025-08-17 20:06:09+08:00,,Custom Furniture - Custom Color / TV Console,Custom Color / TV Console,1,,,
2025-08-17 20:06:09+08:00,DC1289/3075,Nora 60cm 4-Drawer Walnut Chest of Drawers - Walnut / Assembly,Walnut / Assembly,1,,,
2025-08-17 20:06:09+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2,,,
2025-08-17 20:06:09+08:00,,Soft Closing Slider Upgrade - Sliders / Soft Close,Sliders / Soft Close,6,,,
2025-08-17 19:29:07+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,258.66,,
2025-08-17 19:29:07+08:00,SC15/WAL,Vegas 90cm Walnut Shoe Cabinet,,1,,,
2025-08-17 18:48:54+08:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,299.0,,
2025-08-17 18:20:01+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,195.02,,
2025-08-17 18:20:01+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-17 16:42:26+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,195.61,,
2025-08-17 16:42:26+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-17 13:48:23+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,165.62,,
2025-08-17 10:50:37+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,169.0,,
2025-08-16 20:00:37+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,149.0,,
2025-08-16 19:51:37+08:00,SI1295/3075-AD,Manhattan Flat Top 1.2m Walnut Sideboard - V1 Walnut / Assembly,V1 Walnut / Assembly,1,468.44,,
2025-08-16 19:51:37+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,,,
2025-08-16 19:30:04+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,119.0,,
2025-08-16 19:28:33+08:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,116.62,,
2025-08-16 18:41:23+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,146.02,,
2025-08-16 18:07:53+08:00,SI1623T/3075-AD,Evie 1.6m Walnut Chest Sideboard - Toe Kick / Assembly,Toe Kick / Assembly,1,728.0,,
2025-08-16 18:07:53+08:00,SS6202/3075-AD,Warwick 60cm Walnut Bookcase Display Shelf - Walnut / Assembly,Walnut / Assembly,1,,,
2025-08-16 14:30:13+08:00,SR7/3036WH(Premium)-AD,Hamburg 1.6m Pine/White Sideboard - Pine/White / Assembly,Pine/White / Assembly,1,369.0,,
2025-08-16 14:23:12+08:00,DC8036/3045WH-AD,Union 80cm Chest of 6 Drawers - Maple/White / Assembly,Maple/White / Assembly,1,399.0,,
2025-08-16 12:48:55+08:00,SI1295O/3045MB-AD,Manhattan O 1.2m Maple/Concrete Sideboard - Maple/Concrete O / Assembly,Maple/Concrete O / Assembly,1,420.42,,
2025-08-15 20:00:46+08:00,SR2/3045-AD,Bremen 80cm Maple Storage Cabinet - Maple / Assembly,Maple / Assembly,2,571.52,,
2025-08-15 20:00:46+08:00,,Legs Upgrade - Wood to Metal,Wood to Metal,1,,,
2025-08-15 19:36:08+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,475.49,,
2025-08-15 19:36:08+08:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1,,,
2025-08-15 19:36:08+08:00,,Legs Upgrade - 10cm Black PVC,10cm Black PVC,1,,,
2025-08-15 19:36:08+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-15 19:21:04+08:00,SI1295O/3045MB-AD,Manhattan O 1.2m Maple/Concrete Sideboard - Maple/Concrete O / Assembly,Maple/Concrete O / Assembly,1,429.0,,
2025-08-15 18:35:02+08:00,SI1295O/3045-AD,Manhattan O 1.2m Maple Sideboard - Maple O / Assembly,Maple O / Assembly,1,361.62,,
2025-08-15 16:09:26+08:00,TV1634/3075-AD,Paisley 1.6m Walnut TV Console Cabinet - Walnut / Assembly,Walnut / Assembly,1,568.0,,
2025-08-15 16:09:26+08:00,SI1680/3075-AD,Monaco 1.6m Walnut 4-Door Sideboard - Walnut / Assembly / 85cm,Walnut / Assembly / 85cm,1,,,
2025-08-14 16:10:04+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,175.42,,
2025-08-14 16:10:04+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-14 16:00:05+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,116.62,,
2025-08-14 15:51:16+08:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1,293.02,,
2025-08-14 11:00:07+08:00,SB6001/3036-AD,Archie 60cm Pine Shoe Cabinet - Pine / Assembly,Pine / Assembly,1,195.02,,
2025-08-12 21:21:56+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,169.0,,
2025-08-12 21:00:11+08:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,299.0,,
2025-08-12 19:07:10+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,165.62,,
2025-08-12 15:31:35+08:00,SC4(X2)/WAL-AD,Vegas Walnut 60cm Wide 162cm High Shoe Cabinet - Walnut W60cm High / Assembly,Walnut W60cm High / Assembly,1,199.0,2025-09-04 11:49:25+08:00,2025-09-04 11:49:25+08:00
2025-08-12 12:15:35+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,179.0,2025-08-18 10:59:08+08:00,2025-08-18 10:59:08+08:00
2025-08-12 12:15:35+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-11 21:09:07+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,129.33,2025-08-18 10:59:01+08:00,2025-08-18 10:59:01+08:00
2025-08-11 18:00:31+08:00,SI1680/3075-AD,Monaco 1.6m Walnut 4-Door Sideboard - Walnut / Assembly / 85cm,Walnut / Assembly / 85cm,2,617.7,,
2025-08-11 15:39:42+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,331.24,,
2025-08-11 15:39:42+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,,,
2025-08-11 15:00:45+08:00,CH-1,Handle Upgrade - Upgrade / Handle,Upgrade / Handle,2,22.7,,
2025-08-11 12:54:28+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,165.62,,
2025-08-10 20:51:48+08:00,TV1565/3036-AD,Vita 1.5m Pine TV Console Cabinet - Pine / Assembly,Pine / Assembly,1,2541.76,,
2025-08-10 20:51:48+08:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-08-10 20:51:48+08:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-08-10 20:51:48+08:00,SR7/3075(Premium)-AD,Hamburg 1.6m Walnut Sideboard - Walnut / Assembly,Walnut / Assembly,2,,,
2025-08-10 20:51:48+08:00,TV1865/3036GRYLINEN-AD,Vita 1.8m Pine/Grey Linen TV Console Cabinet - Pine/Grey Linen / Assembly,Pine/Grey Linen / Assembly,1,,,
2025-08-10 20:51:48+08:00,TV1865/3036-AD,Vita 1.8m Pine TV Console Cabinet - Pine / Assembly,Pine / Assembly,1,,,
2025-08-10 18:20:05+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2,618.52,,
2025-08-10 18:20:05+08:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,2,,,
2025-08-10 15:13:40+08:00,DC1289/3045,Nora 60cm 4-Drawer Maple Chest of Drawers - Maple / Assembly,Maple / Assembly,1,1077.02,,
2025-08-10 15:13:40+08:00,CH-1,Handle Upgrade - Upgrade / Handle,Upgrade / Handle,10,,,
2025-08-10 15:13:40+08:00,CTMSIZE,Custom Furniture - Custom Size / Sideboard,Custom Size / Sideboard,1,,,
2025-08-10 13:13:24+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,190.12,,
2025-08-10 13:13:24+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-09 19:06:07+08:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1,249.0,2025-08-18 11:00:50+08:00,2025-08-18 11:00:50+08:00
2025-08-09 12:50:34+08:00,Tranquil/Single,"Basic 7"" Rebonded Foam Mattress - Single",Single,1,321.44,2025-09-07 23:17:21+08:00,2025-09-07 23:17:21+08:00
2025-08-09 12:50:34+08:00,,display divan,,1,,,
2025-08-09 12:36:06+08:00,SC18(X2)/OAK-AD,Texas Oak 1.2m Wide 162m High Shoe Cabinet - Oak W120cm High / Assembly,Oak W120cm High / Assembly,1,586.04,,
2025-08-09 12:36:06+08:00,SC18(X2)/WAL-AD,Texas Walnut 1.2m Wide 162m High Shoe Cabinet - Walnut W120cm High / Assembly,Walnut W120cm High / Assembly,1,,,
2025-08-08 23:21:24+08:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1,828.0,,
2025-08-08 23:21:24+08:00,SI1885/3075-AD,Monaco 1.8m Walnut 4-Door Sideboard - Walnut / Assembly / 95cm,Walnut / Assembly / 95cm,1,,,
2025-08-08 23:04:08+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,146.49,,
2025-08-08 20:15:33+08:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1,399.0,,
2025-08-08 13:34:52+08:00,SB8311/3018WH-AD,Brighton 80cm Oak/White Shoe Cabinet - Oak/White / Assembly,Oak/White / Assembly,1,283.82,,
2025-08-07 20:15:42+08:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,322.42,,
2025-08-07 20:15:42+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-07 12:01:40+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,169.0,,
2025-08-06 10:19:12+08:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1,420.42,,
2025-08-06 10:19:12+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-05 23:35:07+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,146.49,,
2025-08-05 19:08:43+08:00,,Portland Headboard,,1,30.0,,
2025-08-05 19:08:43+08:00,,Redelivery Fee,,1,,,
2025-08-05 12:15:07+08:00,Luxe/DivanSet/PU/Super Single,Luxe Divan Bed and Mattress Set - Super Single / Faux Leather,Super Single / Faux Leather,1,1089.0,,
2025-08-04 15:41:10+08:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,119.0,,
2025-08-04 13:08:20+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,204.82,2025-08-18 10:58:53+08:00,2025-08-18 10:58:53+08:00
2025-08-04 13:08:20+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-04 13:08:20+08:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1,,,
2025-08-04 12:52:46+08:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1,349.0,,
2025-08-04 12:52:46+08:00,,Legs Upgrade - 15cm Metal,15cm Metal,1,,,
2025-08-03 16:26:55+08:00,SI1885/3036-AD,Monaco 1.8m Pine 4-Door Sideboard - Pine / Assembly,Pine / Assembly,1,489.0,,
2025-08-03 16:26:55+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-03 16:26:55+08:00,,Legs Upgrade - Metal to Wood,Metal to Wood,1,,,
2025-08-03 13:32:02+08:00,SC4(X2)/WAL-AD,Vegas Walnut 60cm Wide 162cm High Shoe Cabinet - Walnut W60cm High / Assembly,Walnut W60cm High / Assembly,1,195.02,2025-09-04 11:49:44+08:00,2025-09-04 11:49:44+08:00
2025-08-03 12:40:09+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,103.58,,
2025-08-03 00:17:07+08:00,TV1672/3045-AD,Linwood 1.6m Maple TV Console Cabinet - Maple / Assembly,Maple / Assembly,1,330.99,,
2025-08-03 00:17:07+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-08-02 22:27:21+08:00,,Replacement,,1,100.0,,
2025-08-02 20:33:30+08:00,TV1672/3045-AD,Linwood 1.6m Maple TV Console Cabinet - Maple / Assembly,Maple / Assembly,1,300.99,,
2025-08-02 15:59:02+08:00,SB8322/3036,Tomi 80cm Pine Storage Cabinet - Pine / Assembly,Pine / Assembly,1,293.02,,
2025-08-02 15:53:25+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,116.62,,
2025-08-02 01:42:42+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,169.0,,
2025-08-01 23:19:07+08:00,SI1623T/3045-AD,Evie 1.6m Maple Chest Sideboard - Toe-Kick / Assembly,Toe-Kick / Assembly,1,369.65,,
2025-08-01 13:16:19+08:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1,244.02,2025-08-18 11:00:35+08:00,2025-08-18 11:00:35+08:00
2025-07-31 16:09:00+08:00,,Display Portland Storage Bedframe,,1,299.0,,
2025-07-31 14:40:25+08:00,Zara/Storage/Single,Zara Hydraulic Storage Bedframe - Single / Hellotex/Polo Fabric,Single / Hellotex/Polo Fabric,1,449.82,,
2025-07-31 14:19:27+08:00,P4052/3101,Cyber 2-Drawer Mobile Pedestal Ash,,1,253.82,,
2025-07-30 19:19:39+08:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1,322.42,,
2025-07-30 19:19:39+08:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1,,,
2025-07-30 19:07:56+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,282.24,,
2025-07-30 19:07:56+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,,,
2025-07-30 13:21:36+08:00,,Portland Single Storage Bed - Blue Colour,Blue Colour,1,299.0,,
2025-07-29 16:51:44+08:00,SS6020/WH-AD,Oxford 60cm White Bookcase - White / Assembly,White / Assembly,1,293.02,,
2025-07-29 14:50:29+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,498.0,,
2025-07-29 14:50:29+08:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion - Walnut / Assembly,Walnut / Assembly,1,,,
2025-07-29 14:50:29+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-29 14:50:29+08:00,,Add Lock,,2,,,
2025-07-29 14:08:23+08:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,116.62,,
2025-07-29 13:13:09+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,378.0,,
2025-07-29 13:13:09+08:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1,,,
2025-07-29 13:13:09+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-29 13:13:09+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,,,
2025-07-28 20:58:47+08:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1,351.82,,
2025-07-28 20:58:47+08:00,,Legs Upgrade - 10cm Black PVC,10cm Black PVC,1,,,
2025-07-28 20:58:47+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-28 19:52:53+08:00,TV25/3075,Hamburg 1.8m Walnut TV Console Cabinet - Walnut / Assembly,Walnut / Assembly,2,1239.44,,
2025-07-28 19:52:53+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2,,,
2025-07-28 19:52:53+08:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion - Walnut / Assembly,Walnut / Assembly,1,,,
2025-07-28 19:52:53+08:00,TV1565/3064GRYLINEN-AD,Vita 1.5m Espresso/Grey Linen TV Console Cabinet - Espresso/Grey Linen / Assembly,Espresso/Grey Linen / Assembly,1,,,
2025-07-28 19:06:08+08:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,103.58,,
2025-07-28 13:51:30+08:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1,734.02,,
2025-07-28 13:51:30+08:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-07-28 13:14:08+08:00,SC15(X2)-AD,Vegas Oak 90cm Wide 162cm High Shoe Cabinet - Oak W90cm High / Assembly,Oak W90cm High / Assembly,1,279.0,2025-09-04 12:10:17+08:00,2025-09-04 12:10:17+08:00
2025-07-28 13:14:08+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-27 20:59:09+08:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1,293.02,,
2025-07-27 20:53:06+08:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,103.58,,
2025-07-27 20:05:01+08:00,SI1680/3101-AD,Monaco 1.6m Ash 4-Door Sideboard - Ash / 85cm / Assembly,Ash / 85cm / Assembly,1,430.22,,
2025-07-27 20:05:01+08:00,,Legs Upgrade - 14.5cm Wood,14.5cm Wood,1,,,
2025-07-27 20:05:01+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-27 19:42:25+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,169.0,,
2025-07-27 19:09:24+08:00,SC18/OAK-AD,Texas 1.2m Oak Shoe Cabinet - Assembly,Assembly,1,360.64,,
2025-07-27 19:09:24+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-27 19:09:24+08:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,,,
2025-07-27 18:22:05+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,379.0,,
2025-07-27 18:22:05+08:00,,Legs Upgrade - 14.5cm Wood,14.5cm Wood,1,,,
2025-07-27 18:22:05+08:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,,,
2025-07-27 18:16:17+08:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1,281.06,,
2025-07-27 18:00:56+08:00,SC5(X2)-AD,Vegas Oak 1.2m Wide 162m High Shoe Cabinet - Oak W120cm High / Assembly,Oak W120cm High / Assembly,1,293.02,2025-07-27 18:00:57+08:00,2025-07-27 18:00:57+08:00
2025-07-27 17:42:25+08:00,TV1650/3101-AD,Paisley V2 1.6m Ash TV Console Cabinet - Ash / Assembly,Ash / Assembly,1,1504.06,,
2025-07-27 17:42:25+08:00,,Legs Upgrade - 15cm Metal,15cm Metal,1,,,
2025-07-27 17:42:25+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-27 17:42:25+08:00,,Custom Wardrobe,,1,,,
2025-07-27 15:25:05+08:00,TV24/3036-AD,Hamburg 1.6m Pine TV Console Cabinet - 1.6m Pine / Assembly,1.6m Pine / Assembly,1,517.44,,
2025-07-27 15:25:05+08:00,SB6001/3036-AD,Archie 60cm Pine Shoe Cabinet - Pine / Assembly,Pine / Assembly,1,,,
2025-07-27 15:25:05+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2,,,
2025-07-27 14:02:18+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,195.02,,
2025-07-27 14:02:18+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-27 12:02:58+08:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1,199.0,,
2025-07-27 12:02:58+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-26 18:14:56+08:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,149.0,2025-08-18 10:57:54+08:00,2025-08-18 10:57:54+08:00
2025-07-26 17:22:32+08:00,Miranda/Storage/Boucle/SuperSingle,Miranda Hydraulic Storage Bedframe - Super Single / Boucl̩ Fabric,Super Single / Boucl̩ Fabric,1,538.02,,
2025-07-26 14:57:58+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,322.42,2025-07-26 14:57:59+08:00,2025-07-26 14:57:59+08:00
2025-07-26 14:57:58+08:00,SC18(X2)/WAL-AD,Texas Walnut 1.2m Wide 162m High Shoe Cabinet - Walnut W120cm High / Assembly,Walnut W120cm High / Assembly,1,,,
2025-07-26 12:40:59+08:00,SC15-AD,Vegas 90cm 3-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1,175.42,,
2025-07-26 12:40:59+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-26 12:31:56+08:00,SB4311/3075-AD,Eden 43cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,259.0,,
2025-07-25 19:47:28+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,329.0,,
2025-07-25 19:47:28+08:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1,,,
2025-07-25 19:00:01+08:00,SI1295/3045-AD,Manhattan Flat Top 1.2m Maple Sideboard - V1 Maple / Assembly,V1 Maple / Assembly,1,322.42,2025-07-25 19:00:02+08:00,2025-07-25 19:00:02+08:00
2025-07-24 20:02:53+08:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1,273.42,2025-08-18 11:00:29+08:00,2025-08-18 11:00:29+08:00
2025-07-24 20:02:53+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-24 16:43:51+08:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1,155.0,2025-07-26 23:18:02+08:00,2025-07-26 23:18:02+08:00
2025-07-23 13:21:20+08:00,SB1283/3064-AD,Richmond 1.2m Espresso Shoe Cabinet - Espresso / Assembly,Espresso / Assembly,1,322.42,2025-07-26 23:18:01+08:00,2025-07-26 23:18:01+08:00
2025-07-23 13:21:20+08:00,,Legs Upgrade - 10cm Black PVC,10cm Black PVC,1,,,
2025-07-22 20:27:13+08:00,,Custom Furniture - Custom Size / Wardrobe,Custom Size / Wardrobe,1,813.4,,
2025-07-22 20:27:13+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1,,,
2025-07-22 20:27:13+08:00,WD8009,Rova 80cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-07-22 19:32:00+08:00,WD8006-AD,Cavo 80cm Modular Wardrobe - Assembly,Assembly,1,2058.0,,
2025-07-22 19:32:00+08:00,WD4002-AD,Kano 40cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-07-22 19:32:00+08:00,,add on drawer,,1,,,
2025-07-22 19:32:00+08:00,,Custom Wardrobe,,1,,,
2025-07-22 19:32:00+08:00,WD4002-AD,Kano 40cm Modular Wardrobe - Assembly,Assembly,1,,,
2025-07-22 19:32:00+08:00,,Custom Furniture - Full Custom / Wardrobe,Full Custom / Wardrobe,1,,,
2025-07-22 19:32:00+08:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2,,,
2025-07-22 18:03:51+08:00,DC1232/3045WH-AD,Eve 1.2m Maple/White Chest Sideboard - Maple/White / Assembly,Maple/White / Assembly,1,429.0,,
